symbol,start_time,end_time,price_change,ticks
vlnv,2014-10-15 14:09:56.950000,2014-10-15 14:09:56.950000,0.009715025906735775,13
qwts,2014-10-15 13:16:09.500000,2014-10-15 13:16:09.525000,-0.012704174228675187,11
mumn,2014-10-15 11:19:09.200000,2014-10-15 11:19:09.600000,-0.00818677986658569,11
ofjo,2014-10-15 09:30:49.850000,2014-10-15 09:30:50.075000,-0.013264129181084224,11
gxtp,2014-10-15 11:51:28.400000,2014-10-15 11:51:28.425000,0.008818342151675401,11
gxtp,2014-10-15 12:44:21.425000,2014-10-15 12:44:21.425000,-0.015063731170336126,16
gxtp,2014-10-15 15:58:32.100000,2014-10-15 15:58:32.125000,0.018465089440276996,14
jqld,2014-10-15 11:41:42.650000,2014-10-15 11:41:42.850000,-0.008486082824168364,11
dbnv,2014-10-15 13:54:22.400000,2014-10-15 13:54:22.500000,0.009093759799310102,14
acky,2014-10-15 15:50:00.050000,2014-10-15 15:50:00.050000,0.009064249533457837,18
iuhe,2014-10-15 11:36:08.900000,2014-10-15 11:36:08.900000,0.01102941176470581,18
dwqv,2014-10-15 14:02:02.875000,2014-10-15 14:02:04.175000,0.014267990074441713,11
rjbw,2014-10-15 11:19:06.825000,2014-10-15 11:19:07.625000,0.010587102983638057,11
rjbw,2014-10-15 11:19:07.725000,2014-10-15 11:19:07.725000,0.016488845780795337,11
